,start station name,end station name,tripduration,usertype,gender
123975,W 24 St & 7 Ave,W 22 St & 10 Ave,463,Subscriber,1
197338,Broadway & W 38 St,W 47 St & 10 Ave,601,Subscriber,1
307536,1 Ave & E 16 St,,767,Subscriber,2
140978,W 41 St & 8 Ave,W 20 St & 7 Ave,783,Subscriber,1
57955,St Marks Pl & 1 Ave,W 51 St & 6 Ave,52076,Subscriber,1
125226,Greenwich St & W Houston St,W 18 St & 6 Ave,492,Subscriber,2
146623,Stanton St & Chrystie St,Lispenard St & Broadway,546,Subscriber,1
444507,Suffolk St & Stanton St,E 53 St & Lexington Ave,1499,Subscriber,1
313817,Lispenard St & Broadway,Lispenard St & Broadway,512,Subscriber,1
26237,MacDougal St & Washington Sq,W 18 St & 6 Ave,580,Subscriber,2
161024,Henry St & Poplar St,Clinton St & Tillary St,543,Subscriber,2
398207,Forsyth St & Broome St,Washington Pl & Broadway,878,Subscriber,1
430135,W 38 St & 8 Ave,Pershing Square North,663,Subscriber,1
468123,Atlantic Ave & Furman St,Front St & Washington St,731,Subscriber,1
437287,W 59 St & 10 Ave,Barrow St & Hudson St,2167,Subscriber,1
156240,W 15 St & 7 Ave,MacDougal St & Prince St,636,Subscriber,2
32727,Fulton St & Washington Ave,Greenwich St & North Moore St,1615,Subscriber,2
425113,E 17 St & Broadway,E 16 St & 5 Ave,1150,Subscriber,2
444897,E 5 St & Avenue C,West Thames St,728,Subscriber,1
121982,Grand St & Greene St,Lafayette St & Jersey St N,465,Subscriber,1
275195,1 Ave & E 18 St,Broadway & W 58 St,703,Subscriber,1
288092,W 4 St & 7 Ave S,Fulton St & Rockwell Pl,721,Subscriber,1
483634,Laight St & Hudson St,Greenwich St & W Houston St,313,Subscriber,1
321166,Suffolk St & Stanton St,W 15 St & 7 Ave,1116,Subscriber,1
379050,Cadman Plaza W & Pierrepont St,W 11 St & 6 Ave,502,Subscriber,1
496980,E 14 St & Avenue B,Broadway & E 14 St,438,Subscriber,1
439387,W 15 St & 7 Ave,W 4 St & 7 Ave S,231,Subscriber,2
60685,Broadway & W 37 St,,2123,Subscriber,1
5753,Barrow St & Hudson St,Washington Square E,1364,Subscriber,1
416732,W 37 St & 10 Ave,Broadway & W 24 St,897,Subscriber,1
392908,Broadway & E 14 St,Washington St & Gansevoort St,542,Subscriber,1
403226,W 52 St & 11 Ave,W 24 St & 7 Ave,1031,Subscriber,1
152965,W 21 St & 6 Ave,South End Ave & Liberty St,687,Subscriber,1
366401,Suffolk St & Stanton St,W 39 St & 9 Ave,1392,Subscriber,1
42536,E 11 St & Broadway,W 17 St & 8 Ave,2638,Subscriber,1
529848,Centre St & Chambers St,Barclay St & Church St,1268,Subscriber,2
506939,E 10 St & Avenue A,Suffolk St & Stanton St,422,Subscriber,2
33498,State St & Smith St,South End Ave & Liberty St,395,Subscriber,1
43179,8 Ave & W 52 St,W 45 St & 6 Ave (1),546,Subscriber,1
240532,W 42 St & 8 Ave,Pike St & E Broadway,684,Subscriber,1
447574,Broadway & W 51 St,E 39 St & 3 Ave,745,Subscriber,1
304402,W 38 St & 8 Ave,Lafayette St & E 8 St,851,Subscriber,1
175095,Bank St & Hudson St,W 20 St & 11 Ave,436,Subscriber,2
372408,6 Ave & W 33 St,Broadway & W 24 St,292,Subscriber,1
249979,St Marks Pl & 2 Ave,W 43 St & 10 Ave,613,Subscriber,2
47703,State St & Smith St,Washington Ave & Greene Ave,761,Subscriber,1
159655,NYCBS Test,W 49 St & 8 Ave,469,Subscriber,1
345892,E 7 St & Avenue A,W 15 St & 7 Ave,609,Subscriber,1
539171,E 33 St & 5 Ave,Cumberland St & Lafayette Ave,252,Subscriber,1
524642,Willoughby Ave & Hall St,Ashland Pl & Hanson Pl,1190,Subscriber,2
32759,Bank St & Washington St,11 Ave & W 59 St,1224,Subscriber,1
57714,Jay St & Tech Pl,Broadway & W 51 St,193,Subscriber,1
119385,Broadway & E 14 St,Jay St & Tech Pl,662,Subscriber,2
507220,1 Ave & E 44 St,,1148,Subscriber,1
68549,E 16 St & 5 Ave,E 45 St & 3 Ave,771,Subscriber,1
577405,Rivington St & Chrystie St,Canal St & Rutgers St,1604,Subscriber,1
560669,Fulton St & William St,Suffolk St & Stanton St,2880,Subscriber,1
325371,John St & William St,E 20 St & 2 Ave,1266,Subscriber,2
281972,Canal St & Rutgers St,,824,Subscriber,2
485995,Leonard St & Church St,Broadway & E 22 St,676,Subscriber,1
469915,E 24 St & Park Ave S,2 Ave & E 58 St,1081,Subscriber,1
73510,Bus Slip & State St,11 Ave & W 41 St,38326,Subscriber,1
174629,E 23 St & 1 Ave,E 17 St & Broadway,863,Subscriber,1
203030,Washington Square E,,1124,Subscriber,1
161123,DeKalb Ave & Hudson Ave,Broadway & W 53 St,1307,Subscriber,1
573076,Washington Square E,Washington Square E,694,Subscriber,1
575019,Watts St & Greenwich St,Front St & Gold St,2020,Subscriber,2
141408,Mercer St & Bleecker St S,Bank St & Washington St,569,Subscriber,1
206396,W 31 St & 7 Ave,Harrison St & Hudson St,1460,Subscriber,1
533117,Sullivan St & Washington Sq,Washington Square E,287,Subscriber,1
396353,W 22 St & 8 Ave,Hudson St & Reade St,1257,Subscriber,1
279117,W 33 St & 7 Ave,E 53 St & Madison Ave,638,Subscriber,1
344922,Clinton St & Grand St,Pike St & Monroe St,523,Subscriber,2
509404,Water - Whitehall Plaza,W 22 St & 10 Ave,1973,Subscriber,1
442770,Park Ave & St Edwards St,Stanton St & Chrystie St,1341,Subscriber,1
555988,E 39 St & 2 Ave,W 56 St & 6 Ave,708,Subscriber,1
231885,E 60 St & York Ave,Cleveland Pl & Spring St,1639,Subscriber,1
459559,Vesey Pl & River Terrace,Washington St & Gansevoort St,1469,Subscriber,1
342447,Broadway & W 56 St,W 39 St & 9 Ave,456,Subscriber,1
340643,Columbia Heights & Cranberry St,Columbia Heights & Cranberry St,2049,Subscriber,2
222146,W 59 St & 10 Ave,Warren St & Church St,1803,Subscriber,1
266168,E 53 St & Madison Ave,Mercer St & Spring St,1300,Subscriber,1
483687,E 5 St & Avenue C,E 3 St & 1 Ave,346,Subscriber,1
292395,9 Ave & W 16 St,Broadway & W 29 St,680,Subscriber,1
134169,W 15 St & 7 Ave,Broadway & W 29 St,376,Subscriber,1
235433,Central Park S & 6 Ave,Franklin St & W Broadway,122,Subscriber,1
463700,E 11 St & 2 Ave,W 41 St & 8 Ave,350,Subscriber,2
263407,Broadway & W 58 St,Broadway & W 51 St,563,Subscriber,1
50162,Broadway & W 38 St,NYCBS Depot - FAR,32686,Subscriber,1
86424,Lafayette St & E 8 St,E 12 St & 3 Ave,135,Subscriber,1
241783,Suffolk St & Stanton St,E 51 St & Lexington Ave,1264,Subscriber,1
63256,W 11 St & 6 Ave,Cleveland Pl & Spring St,1620,Subscriber,2
456980,Centre St & Chambers St,Clinton St & Grand St,1734,Subscriber,1
459748,Murray St & West St,2 Ave & E 31 St,1808,Subscriber,1
76812,South End Ave & Liberty St,Forsyth St & Canal St,1006,Subscriber,1
263223,LaGuardia Pl & W 3 St,9 Ave & W 22 St,453,Subscriber,1
321786,Centre St & Worth St,W 20 St & 11 Ave,435,Subscriber,1
431102,Howard St & Centre St,Cadman Plaza W & Pierrepont St,989,Subscriber,1
455297,Barclay St & Church St,William St & Pine St,268,Subscriber,1
245389,Clermont Ave & Lafayette Ave,Lafayette Ave & St James Pl,191,Subscriber,1
25317,Pershing Square South,Pershing Square South,329,Subscriber,1
546274,W 4 St & 7 Ave S,Cadman Plaza W & Pierrepont St,2334,Subscriber,1
144277,Mercer St & Bleecker St S,Washington Pl & 6 Ave,540,Subscriber,1
576346,W 17 St & 8 Ave,W 13 St & 7 Ave,286,Subscriber,1
417106,Barclay St & Church St,Mercer St & Spring St,694,Subscriber,1
446809,Broadway & W 53 St,Liberty St & Broadway,2378,Subscriber,1
496458,Broadway & E 14 St,Lafayette St & Jersey St N,177,Subscriber,2
459477,Christopher St & Greenwich St,Greenwich Ave & 8 Ave,258,Subscriber,1
474156,E 20 St & 2 Ave,,677,Subscriber,1
488895,W 31 St & 7 Ave,W 33 St & 7 Ave,1132,Subscriber,1
162806,Bayard St & Baxter St,Lispenard St & Broadway,374,Subscriber,1
488141,W 51 St & 6 Ave,2 Ave & E 31 St,2402,Subscriber,1
38854,Barclay St & Church St,W 11 St & 6 Ave,743,Subscriber,1
345819,Bank St & Hudson St,12 Ave & W 40 St,1164,Subscriber,2
327385,W 26 St & 10 Ave,Murray St & West St,465,Subscriber,1
46598,W 51 St & 6 Ave,W 51 St & 6 Ave,94,Subscriber,1
341613,West Thames St,York St & Jay St,3368,Subscriber,1
308554,Lafayette St & Jersey St N,E 48 St & Madison Ave,1481,Subscriber,1
540700,E 10 St & Avenue A,Broadway & E 14 St,594,Subscriber,1
109500,W 14 St & The High Line,E 47 St & Park Ave,564,Subscriber,1
456235,Atlantic Ave & Fort Greene Pl,Washington Ave & Greene Ave,1093,Subscriber,1
109149,Bus Slip & State St,Christopher St & Greenwich St,1159,Subscriber,1
156359,Fulton St & William St,Bank St & Hudson St,953,Subscriber,1
1176,FDR Drive & E 35 St,Canal St & Rutgers St,1735,Subscriber,1
44644,E 43 St & Vanderbilt Ave,Clinton St & Joralemon St,2142,Subscriber,1
421736,E 10 St & Avenue A,Duane St & Greenwich St,166,Subscriber,1
253189,Clinton St & Tillary St,Dean St & 4 Ave,2198,Subscriber,1
456808,E 47 St & Park Ave,W 59 St & 10 Ave,657,Subscriber,1
62146,Carmine St & 6 Ave,FDR Drive & E 35 St,1449,Subscriber,1
42170,Pershing Square North,W 15 St & 7 Ave,828,Subscriber,1
398581,W 4 St & 7 Ave S,8 Ave & W 52 St,546,Subscriber,1
498952,West Thames St,Greenwich St & Warren St,964,Subscriber,1
316717,West Thames St,Bus Slip & State St,993,Subscriber,1
485459,8 Ave & W 52 St,2 Ave & E 31 St,1247,Subscriber,1
467247,Duane St & Greenwich St,Pearl St & Hanover Square,545,Subscriber,2
211118,E 3 St & 1 Ave,University Pl & E 14 St,614,Subscriber,1
374658,Avenue D & E 3 St,Canal St & Rutgers St,739,Subscriber,1
325367,E 3 St & 1 Ave,E 20 St & 2 Ave,502,Subscriber,1
577253,E 15 St & Irving Pl,Broadway & E 14 St,31892,Subscriber,1
308819,Broadway & W 41 St,E 47 St & 2 Ave,566,Subscriber,1
292140,Liberty St & Broadway,E 25 St & 2 Ave,1747,Subscriber,1
383029,Fulton St & Washington Ave,Franklin Ave & Myrtle Ave,913,Subscriber,2
281417,Sullivan St & Washington Sq,Broadway & W 24 St,588,Subscriber,1
408778,West Thames St,Vesey Pl & River Terrace,327,Subscriber,2
275104,Broadway & W 36 St,Cadman Plaza E & Red Cross Pl,481,Subscriber,2
532544,E 10 St & Avenue A,NYCBS Test,1176,Subscriber,1
336213,E 30 St & Park Ave S,,452,Subscriber,2
568197,Washington Park,Atlantic Ave & Fort Greene Pl,430,Subscriber,1
307477,Greenwich St & North Moore St,Hudson St & Reade St,167,Subscriber,1
456792,Greenwich St & W Houston St,,1437,Subscriber,1
101205,Centre St & Worth St,Bank St & Washington St,979,Subscriber,1
76420,E 10 St & 5 Ave,Mercer St & Spring St,514,Subscriber,1
12521,E 31 St & 3 Ave,E 33 St & 5 Ave,660,Subscriber,1
401651,Maiden Ln & Pearl St,,409,Subscriber,1
253618,W 21 St & 6 Ave,E 53 St & Madison Ave,740,Subscriber,1
229783,Broadway & W 24 St,St Marks Pl & 2 Ave,1322,Subscriber,1
531035,E 9 St & Avenue C,Pitt St & Stanton St,531,Subscriber,1
277199,W 29 St & 9 Ave,W 42 St & 8 Ave,483,Subscriber,1
79260,Henry St & Atlantic Ave,Old Fulton St,1164,Subscriber,2
308768,E 17 St & Broadway,Pershing Square North,833,Subscriber,2
517571,University Pl & E 14 St,,512,Subscriber,2
506692,Clinton St & Joralemon St,Kent Ave & S 11 St,833,Subscriber,0
161957,Fulton St & Broadway,Bayard St & Baxter St,560,Subscriber,1
360370,E 47 St & 2 Ave,9 Ave & W 45 St,986,Subscriber,1
479962,Rivington St & Chrystie St,W 20 St & 8 Ave,252,Subscriber,1
75123,W 11 St & 6 Ave,W Broadway & Spring St,712,Subscriber,1
487260,9 Ave & W 16 St,8 Ave & W 31 St N,617,Subscriber,1
14861,Allen St & Rivington St,University Pl & E 14 St,644,Subscriber,1
459414,E 15 St & Irving Pl,9 Ave & W 22 St,656,Subscriber,1
511176,1 Ave & E 44 St,St Marks Pl & 1 Ave,1556,Subscriber,1
1713,Bond St & Schermerhorn St,Atlantic Ave & Fort Greene Pl,363,Subscriber,1
487906,E 33 St & 5 Ave,W 13 St & 6 Ave,383,Subscriber,1
65340,8 Ave & W 31 St N,W 52 St & 5 Ave,638,Subscriber,1
435415,Reade St & Broadway,Clinton St & Grand St,626,Subscriber,1
490778,W 38 St & 8 Ave,Avenue D & E 3 St,864,Subscriber,1
152794,University Pl & E 14 St,E 11 St & 2 Ave,523,Subscriber,1
415905,E 2 St & Avenue C,Water - Whitehall Plaza,1177,Subscriber,1
352678,E 27 St & 1 Ave,W 59 St & 10 Ave,1107,Subscriber,1
199345,E 31 St & 3 Ave,E 60 St & York Ave,587,Subscriber,1
465872,W 44 St & 5 Ave,Broadway & W 53 St,758,Subscriber,2
330257,Greenwich Ave & Charles St,E 24 St & Park Ave S,1085,Subscriber,1
275110,Lexington Ave & E 24 St,University Pl & E 14 St,814,Subscriber,1
445652,E 30 St & Park Ave S,Carlton Ave & Park Ave,648,Subscriber,1
15907,E 45 St & 3 Ave,E 53 St & Madison Ave,474,Subscriber,2
474696,Lefferts Pl & Franklin Ave,Lafayette Ave & Classon Ave,393,Subscriber,1
471993,W 4 St & 7 Ave S,W 37 St & 5 Ave,557,Subscriber,1
232078,Great Jones St,9 Ave & W 14 St,1043,Subscriber,1
474378,Fulton St & Clermont Ave,Henry St & Atlantic Ave,776,Subscriber,1
440488,DeKalb Ave & Hudson Ave,Centre St & Worth St,865,Subscriber,1
282907,1 Ave & E 30 St,6 Ave & W 33 St,1045,Subscriber,2
347905,Washington Pl & Broadway,West Thames St,2094,Subscriber,2
392622,W 17 St & 8 Ave,Broadway & E 22 St,922,Subscriber,2
123055,2 Ave & E 58 St,John St & William St,2824,Subscriber,2
269964,W 56 St & 6 Ave,NYCBS Depot - FAR,1147,Subscriber,1
468971,W 18 St & 6 Ave,E 2 St & Avenue C,897,Subscriber,1
75086,E 2 St & Avenue B,Howard St & Centre St,592,Subscriber,1
25822,W 52 St & 9 Ave,Columbia St & Rivington St,1941,Subscriber,1
222121,Lafayette St & E 8 St,W 22 St & 8 Ave,754,Subscriber,1
70007,Broadway & W 24 St,Broadway & W 24 St,1131,Subscriber,1
147885,Mercer St & Spring St,Canal St & Rutgers St,490,Subscriber,1
176092,W 18 St & 6 Ave,West St & Chambers St,1200,Subscriber,1
436039,E 17 St & Broadway,S 5 Pl & S 5 St,1273,Subscriber,1
504475,Watts St & Greenwich St,Broadway & W 36 St,875,Subscriber,1
446400,Forsyth St & Canal St,Broadway & W 51 St,2203,Subscriber,1
166295,W 49 St & 8 Ave,Lafayette St & Jersey St N,316,Subscriber,1
211761,W 16 St & The High Line,Lispenard St & Broadway,1477,Subscriber,1
477731,E 55 St & 2 Ave,W 38 St & 8 Ave,626,Subscriber,1
271307,W 22 St & 10 Ave,Bank St & Hudson St,386,Subscriber,1
24326,Dean St & 4 Ave,St Marks Pl & 1 Ave,1962,Subscriber,1
15868,E 47 St & 1 Ave,Greenwich St & North Moore St,1171,Subscriber,1
160148,Emerson Pl & Myrtle Ave,Clinton Ave & Myrtle Ave,164,Subscriber,1
372693,W 56 St & 10 Ave,W 47 St & 10 Ave,366,Subscriber,1
468185,W 13 St & 7 Ave,Rivington St & Chrystie St,268,Subscriber,1
539733,W 15 St & 7 Ave,,593,Subscriber,1
540454,E 4 St & 2 Ave,York St & Jay St,1362,Subscriber,1
328184,State St & Smith St,Pershing Square South,1130,Subscriber,2
433761,E 51 St & 1 Ave,E 23 St & 1 Ave,865,Subscriber,1
560199,Atlantic Ave & Fort Greene Pl,Washington Ave & Greene Ave,629,Subscriber,2
372464,Greenwich Ave & 8 Ave,E 11 St & 2 Ave,696,Subscriber,1
520281,11 Ave & W 41 St,8 Ave & W 33 St,422,Subscriber,1
344403,Bank St & Hudson St,Stanton St & Chrystie St,537,Subscriber,1
128821,E 30 St & Park Ave S,8 Ave & W 52 St,1027,Subscriber,1
536664,E 17 St & Broadway,Carmine St & 6 Ave,496,Subscriber,1
269537,W 56 St & 6 Ave,W 29 St & 9 Ave,994,Subscriber,1
418080,W 18 St & 6 Ave,MacDougal St & Prince St,650,Subscriber,2
316063,Lafayette Ave & Classon Ave,Clermont Ave & Lafayette Ave,1091,Subscriber,1
437134,Great Jones St,W 21 St & 6 Ave,526,Subscriber,1
308814,11 Ave & W 41 St,Broadway & W 24 St,1018,Subscriber,2
252104,St Marks Pl & 1 Ave,W 52 St & 11 Ave,329,Subscriber,1
205412,Peck Slip & Front St,Peck Slip & Front St,123,Subscriber,1
254819,Concord St & Bridge St,W 37 St & 5 Ave,1012,Subscriber,1
394,Broadway & W 24 St,Warren St & Church St,2690,Subscriber,1
325806,6 Ave & W 33 St,W 39 St & 9 Ave,516,Subscriber,1
506079,Johnson St & Gold St,W 20 St & 11 Ave,360,Subscriber,1
309845,E 2 St & 2 Ave,Barrow St & Hudson St,936,Subscriber,2
107985,W 37 St & 10 Ave,,1709,Subscriber,1
355372,W 4 St & 7 Ave S,Mercer St & Spring St,645,Subscriber,1
404529,W 13 St & 7 Ave,W 26 St & 8 Ave,506,Subscriber,1
334439,E 20 St & 2 Ave,E 23 St & 1 Ave,1910,Subscriber,1
293844,W 20 St & 11 Ave,1 Ave & E 18 St,519,Subscriber,1
246715,W Broadway & Spring St,W 11 St & 6 Ave,570,Subscriber,1
427543,Bialystoker Pl & Delancey St,Atlantic Ave & Fort Greene Pl,331,Subscriber,1
416717,Mott St & Prince St,Pitt St & Stanton St,603,Subscriber,1
419042,E 43 St & Vanderbilt Ave,W 41 St & 8 Ave,554,Subscriber,1
511707,Bond St & Schermerhorn St,Clinton St & Joralemon St,263,Subscriber,1
33056,Broadway & W 58 St,Broadway & W 41 St,824,Subscriber,2
144481,Howard St & Centre St,Perry St & Bleecker St,1060,Subscriber,1
469030,W 25 St & 6 Ave,W 25 St & 6 Ave,63,Subscriber,2
476655,8 Ave & W 52 St,E 10 St & Avenue A,195,Subscriber,1
532717,W 15 St & 7 Ave,Greenwich Ave & 8 Ave,674,Subscriber,1
5184,Old Fulton St,Cadman Plaza E & Tillary St,912,Subscriber,1
33078,11 Ave & W 41 St,Broadway & Battery Pl,1527,Subscriber,2
185327,Broadway & W 58 St,W 18 St & 6 Ave,486,Subscriber,1
393180,W 26 St & 8 Ave,Broadway & W 24 St,279,Subscriber,2
305796,E 51 St & 1 Ave,E 48 St & Madison Ave,385,Subscriber,1
156267,W 15 St & 7 Ave,Suffolk St & Stanton St,1042,Subscriber,1
211679,Suffolk St & Stanton St,Clinton St & Grand St,267,Subscriber,2
108604,9 Ave & W 14 St,Washington Pl & 6 Ave,1924,Subscriber,1
513363,Division St & Bowery,E 56 St & Madison Ave,1065,Subscriber,1
545624,W 29 St & 9 Ave,E 33 St & 2 Ave,1074,Subscriber,2
172127,8 Ave & W 52 St,1 Ave & E 16 St,2293,Subscriber,1
120589,2 Ave & E 58 St,E 47 St & Park Ave,285,Subscriber,1
490158,Washington Pl & 6 Ave,S 5 Pl & S 5 St,794,Subscriber,1
431818,Duane St & Greenwich St,Barrow St & Hudson St,682,Subscriber,2
476888,Greenwich Ave & 8 Ave,Lefferts Pl & Franklin Ave,355,Subscriber,1
506371,E 10 St & 5 Ave,W 22 St & 8 Ave,612,Subscriber,1
49484,Broadway & W 60 St,DeKalb Ave & Hudson Ave,250,Subscriber,1
365330,W 20 St & 7 Ave,9 Ave & W 16 St,361,Subscriber,1
258577,Liberty St & Broadway,Maiden Ln & Pearl St,174,Subscriber,1
499902,South St & Gouverneur Ln,Broad St & Bridge St,207,Subscriber,1
58136,Front St & Maiden Ln,Henry St & Grand St,1011,Subscriber,2
203134,5 Ave & E 29 St,E 31 St & 3 Ave,472,Subscriber,2
92859,Pershing Square South,E 16 St & 5 Ave,611,Subscriber,1
467696,E 10 St & Avenue A,E 4 St & 2 Ave,542,Subscriber,1
106359,W 46 St & 11 Ave,,150,Subscriber,1
475316,E 43 St & Vanderbilt Ave,Broadway & W 51 St,587,Subscriber,1
321821,W 24 St & 7 Ave,Pershing Square North,672,Subscriber,1
199749,Broadway & W 58 St,Cliff St & Fulton St,1885,Subscriber,1
458373,MacDougal St & Prince St,8 Ave & W 31 St N,1091,Subscriber,2
237698,E 11 St & 2 Ave,W 18 St & 6 Ave,968,Subscriber,1
436278,8 Ave & W 52 St,W 49 St & 8 Ave,359,Subscriber,2
363106,W 22 St & 8 Ave,9 Ave & W 45 St,648,Subscriber,1
158865,Duane St & Greenwich St,8 Ave & W 33 St,1144,Subscriber,2
95039,Lexington Ave & E 24 St,W 24 St & 7 Ave,708,Subscriber,2
183502,E 11 St & 1 Ave,W 13 St & 6 Ave,459,Subscriber,1
201965,W 26 St & 8 Ave,E 60 St & York Ave,2501,Subscriber,2
288563,Carmine St & 6 Ave,Howard St & Centre St,12556,Subscriber,1
391599,Willoughby Ave & Hall St,Shevchenko Pl & E 7 St,449,Subscriber,2
156662,E 24 St & Park Ave S,Allen St & Rivington St,617,Subscriber,2
131530,Shevchenko Pl & E 7 St,Adelphi St & Myrtle Ave,358,Subscriber,2
525722,W Broadway & Spring St,Stanton St & Chrystie St,359,Subscriber,1
237905,Norfolk St & Broome St,Avenue D & E 8 St,403,Subscriber,1
99739,W 15 St & 7 Ave,West St & Chambers St,974,Subscriber,2
523656,E 17 St & Broadway,E 14 St & Avenue B,803,Subscriber,1
190866,Allen St & Hester St,Carmine St & 6 Ave,342,Subscriber,1
187810,E 16 St & 5 Ave,Broadway & E 14 St,692,Subscriber,1
413873,E 7 St & Avenue A,W 52 St & 11 Ave,285,Subscriber,1
69462,Cleveland Pl & Spring St,Lafayette St & Jersey St N,236,Subscriber,1
483823,Pershing Square South,Broadway & W 36 St,666,Subscriber,1
365388,9 Ave & W 14 St,2 Ave & E 58 St,1338,Subscriber,1
384492,Broadway & E 22 St,Broadway & W 24 St,435,Subscriber,1
293341,W 38 St & 8 Ave,2 Ave & E 31 St,987,Subscriber,1
321067,Broadway & E 22 St,8 Ave & W 31 St N,532,Subscriber,1
461015,Broadway & W 32 St,E 17 St & Broadway,508,Subscriber,1
539177,Central Park S & 6 Ave,E 43 St & Vanderbilt Ave,650,Subscriber,1
556009,W 33 St & 7 Ave,Broadway & W 38 St,672,Subscriber,1
332717,Lexington Ave & E 24 St,9 Ave & W 18 St,487,Subscriber,1
170485,2 Ave & E 31 St,E 3 St & 1 Ave,1040,Subscriber,1
148641,E 7 St & Avenue A,Norfolk St & Broome St,486,Subscriber,1
535816,Broadway & E 22 St,Lafayette St & Jersey St N,531,Subscriber,1
310706,W 21 St & 6 Ave,9 Ave & W 16 St,360,Subscriber,1
468734,Atlantic Ave & Furman St,Front St & Gold St,1258,Subscriber,1
451029,Carmine St & 6 Ave,Lawrence St & Willoughby St,446,Subscriber,1
522513,W 11 St & 6 Ave,Mercer St & Bleecker St S,510,Subscriber,2
429474,E 51 St & Lexington Ave,W 42 St & 8 Ave,672,Subscriber,1
361084,W 4 St & 7 Ave S,W 20 St & 11 Ave,766,Subscriber,1
339494,West Thames St,Christopher St & Greenwich St,649,Subscriber,1
246781,MacDougal St & Prince St,S 5 Pl & S 5 St,295,Subscriber,1
241580,1 Ave & E 16 St,E 45 St & 3 Ave,1223,Subscriber,2
43243,Bank St & Washington St,MacDougal St & Washington Sq,507,Subscriber,2
152463,Broadway & Battery Pl,Maiden Ln & Pearl St,234,Subscriber,1
460812,Front St & Maiden Ln,Bank St & Hudson St,1523,Subscriber,1
432807,Broadway & W 49 St,W 41 St & 8 Ave,495,Subscriber,2
348137,W 29 St & 9 Ave,Vesey Pl & River Terrace,367,Subscriber,1
12203,William St & Pine St,Howard St & Centre St,6411,Subscriber,2
475374,St Marks Pl & 1 Ave,W 20 St & 11 Ave,1050,Subscriber,2
45970,Broadway & W 41 St,11 Ave & W 41 St,397,Subscriber,1
232708,Lawrence St & Willoughby St,E 33 St & 5 Ave,1863,Subscriber,2
305712,W 38 St & 8 Ave,W 51 St & 6 Ave,827,Subscriber,1
170464,W 24 St & 7 Ave,E 31 St & 3 Ave,663,Subscriber,2
492437,W 41 St & 8 Ave,E 37 St & Lexington Ave,552,Subscriber,1
285874,2 Ave & E 31 St,Pershing Square South,724,Subscriber,1
429375,Watts St & Greenwich St,W 46 St & 11 Ave,1644,Subscriber,1
328702,Broadway & W 32 St,Mott St & Prince St,1615,Subscriber,1
198941,9 Ave & W 14 St,E 39 St & 2 Ave,2123,Subscriber,1
21489,Pearl St & Anchorage Pl,E 25 St & 2 Ave,1024,Subscriber,2
325164,1 Ave & E 18 St,Christopher St & Greenwich St,1310,Subscriber,2
430531,Great Jones St,,665,Subscriber,1
349712,E 2 St & Avenue B,3969.TEMP (Bike The Branches - Central Branch),317,Subscriber,1
242993,E 19 St & 3 Ave,Lexington Ave & E 24 St,409,Subscriber,1
