,start station name,end station name,tripduration,usertype,gender
482895,Forsyth St & Canal St,9 Ave & W 22 St,258,Subscriber,1
67759,William St & Pine St,Pearl St & Hanover Square,1673,Subscriber,0
160300,E 14 St & Avenue B,Front St & Maiden Ln,1250,Subscriber,1
506792,Greenwich St & Warren St,West Thames St,604,Subscriber,2
460365,Broadway & E 22 St,W Broadway & Spring St,518,Subscriber,1
173698,W 47 St & 10 Ave,West St & Chambers St,1264,Subscriber,1
133626,W 49 St & 8 Ave,E 53 St & Madison Ave,11897,Subscriber,1
334549,8 Ave & W 52 St,St Marks Pl & 1 Ave,374,Subscriber,1
535373,Washington Pl & Broadway,8 Ave & W 33 St,1363,Subscriber,1
392718,12 Ave & W 40 St,E 47 St & Park Ave,887,Subscriber,1
345508,Allen St & Stanton St,Broadway & E 14 St,665,Subscriber,1
434184,West St & Chambers St,Broadway & W 56 St,1507,Subscriber,1
55402,E 33 St & 2 Ave,E 17 St & Broadway,624,Subscriber,1
46162,Watts St & Greenwich St,W 43 St & 10 Ave,1606,Subscriber,1
518033,Broadway & W 41 St,Washington St & Gansevoort St,1195,Subscriber,1
161161,Broadway & E 22 St,E 32 St & Park Ave,444,Subscriber,1
97777,Jay St & Tech Pl,E 3 St & 1 Ave,1966,Subscriber,1
358276,E 17 St & Broadway,Sullivan St & Washington Sq,434,Subscriber,1
236425,2 Ave & E 58 St,E 11 St & 2 Ave,1194,Subscriber,1
301658,Lafayette Ave & Fort Greene Pl,Lefferts Pl & Franklin Ave,760,Subscriber,2
135533,W 41 St & 8 Ave,E 25 St & 2 Ave,662,Subscriber,1
477990,Suffolk St & Stanton St,W Broadway & Spring St,980,Subscriber,1
482967,W 41 St & 8 Ave,Broadway & W 49 St,405,Subscriber,1
101906,Lafayette St & Jersey St N,Warren St & Church St,1057,Subscriber,1
239703,W 59 St & 10 Ave,Vesey Pl & River Terrace,1725,Subscriber,1
554720,Catherine St & Monroe St,Murray St & West St,1221,Subscriber,2
563317,S 5 Pl & S 5 St,Washington Park,1037,Subscriber,1
73778,Greenwich St & W Houston St,W 4 St & 7 Ave S,265,Subscriber,1
218016,Central Park S & 6 Ave,Central Park S & 6 Ave,103,Subscriber,1
367113,DeKalb Ave & Hudson Ave,Carmine St & 6 Ave,334,Subscriber,2
539368,9 Ave & W 14 St,E 11 St & Broadway,685,Subscriber,2
440913,W 15 St & 7 Ave,W 38 St & 8 Ave,1033,Subscriber,1
441217,Murray St & West St,Dean St & 4 Ave,1341,Subscriber,1
388379,Carmine St & 6 Ave,Hicks St & Montague St,612,Subscriber,2
444437,W 33 St & 7 Ave,E 39 St & 2 Ave,759,Subscriber,1
221041,W 38 St & 8 Ave,Rivington St & Chrystie St,641,Subscriber,1
451579,W 15 St & 7 Ave,W 37 St & 5 Ave,885,Subscriber,1
469949,Vesey Pl & River Terrace,Water - Whitehall Plaza,688,Subscriber,2
123830,York St & Jay St,Broadway & E 14 St,2176,Subscriber,1
518364,2 Ave & E 31 St,E 25 St & 2 Ave,188,Subscriber,1
49641,1 Ave & E 18 St,E 24 St & Park Ave S,4962,Subscriber,2
555857,Johnson St & Gold St,Centre St & Chambers St,1202,Subscriber,2
90264,Broadway & W 32 St,W 34 St & 11 Ave,708,Subscriber,2
268022,W 22 St & 10 Ave,Peck Slip & Front St,765,Subscriber,2
186660,11 Ave & W 27 St,11 Ave & W 27 St,72,Subscriber,2
563220,11 Ave & W 59 St,W 34 St & 11 Ave,879,Subscriber,2
129262,W 20 St & 7 Ave,W 27 St & 7 Ave,557,Subscriber,1
260816,Pershing Square North,E 20 St & 2 Ave,622,Subscriber,1
514631,Franklin St & W Broadway,NYCBS Depot - SSP,1214,Subscriber,1
315176,MacDougal St & Prince St,Broadway & W 32 St,611,Subscriber,2
392029,Liberty St & Broadway,Cadman Plaza W & Pierrepont St,1032,Subscriber,1
209409,9 Ave & W 22 St,W 21 St & 6 Ave,273,Subscriber,1
514785,Fulton St & William St,Lispenard St & Broadway,623,Subscriber,2
69752,E 10 St & 5 Ave,E 30 St & Park Ave S,2350,Subscriber,2
462871,University Pl & E 14 St,E 16 St & 5 Ave,684,Subscriber,2
286970,Broadway & E 22 St,E 25 St & 1 Ave,414,Subscriber,1
278244,Greenwich Ave & 8 Ave,W 46 St & 11 Ave,1079,Subscriber,1
41295,2 Ave & E 31 St,Cadman Plaza E & Red Cross Pl,803,Subscriber,2
444836,Hudson St & Reade St,Clinton St & Tillary St,1444,Subscriber,1
400131,8 Ave & W 33 St,,1882,Subscriber,1
392852,Washington Park,York St & Jay St,526,Subscriber,1
146090,Pershing Square North,Lexington Ave & E 24 St,629,Subscriber,1
230884,Old Slip & Front St,E 32 St & Park Ave,1866,Subscriber,1
43936,Old Slip & Front St,12 Ave & W 40 St,1088,Subscriber,1
233674,9 Ave & W 14 St,W 26 St & 8 Ave,414,Subscriber,2
168007,E 6 St & Avenue B,E 23 St & 1 Ave,406,Subscriber,1
156238,Broadway & Battery Pl,Carmine St & 6 Ave,1288,Subscriber,1
393315,E 16 St & 5 Ave,Broadway & W 24 St,358,Subscriber,1
321969,Little West St & 1 Pl,W 54 St & 9 Ave,1300,Subscriber,1
381234,E 43 St & Vanderbilt Ave,E 51 St & Lexington Ave,420,Subscriber,1
493164,South End Ave & Liberty St,E 13 St & Avenue A,882,Subscriber,1
117985,W 54 St & 9 Ave,W 27 St & 7 Ave,772,Subscriber,1
1838,Lexington Ave & E 24 St,W 20 St & 11 Ave,564,Subscriber,2
509339,Lafayette St & E 8 St,Lafayette St & Jersey St N,859,Subscriber,1
249484,E 17 St & Broadway,St Marks Pl & 2 Ave,499,Subscriber,1
329795,1 Ave & E 44 St,E 5 St & Avenue C,2216,Subscriber,1
556158,W 13 St & 6 Ave,Washington St & Gansevoort St,370,Subscriber,1
157086,Hudson St & Reade St,LaGuardia Pl & W 3 St,541,Subscriber,1
118771,W 59 St & 10 Ave,Broadway & W 49 St,604,Subscriber,1
395009,Centre St & Chambers St,John St & William St,205,Subscriber,1
38308,Cleveland Pl & Spring St,St Marks Pl & 2 Ave,560,Subscriber,1
488098,Fulton St & Broadway,E 14 St & Avenue B,1743,Subscriber,1
488047,Washington St & Gansevoort St,9 Ave & W 14 St,1931,Subscriber,1
243995,W 21 St & 6 Ave,South St & Whitehall St,1777,Subscriber,1
465600,E 39 St & 2 Ave,E 23 St & 1 Ave,480,Subscriber,1
85077,9 Ave & W 16 St,Lefferts Pl & Franklin Ave,779,Subscriber,1
398682,MacDougal St & Washington Sq,Forsyth St & Broome St,2231,Subscriber,1
234058,Harrison St & Hudson St,Bus Slip & State St,1426,Subscriber,1
553275,Henry St & Poplar St,Emerson Pl & Myrtle Ave,1148,Subscriber,1
221584,Lispenard St & Broadway,Duane St & Greenwich St,376,Subscriber,1
447830,1 Ave & E 30 St,Lexington Ave & E 24 St,298,Subscriber,1
531386,Broadway & W 24 St,Cadman Plaza West & Montague St,729,Subscriber,2
80502,E 11 St & 1 Ave,Carmine St & 6 Ave,822,Subscriber,1
469560,W 4 St & 7 Ave S,W 13 St & 7 Ave,366,Subscriber,1
366230,Barrow St & Hudson St,E 24 St & Park Ave S,1125,Subscriber,2
170865,9 Ave & W 18 St,E 2 St & Avenue C,1546,Subscriber,2
432250,W 13 St & 6 Ave,E 11 St & Broadway,377,Subscriber,2
311765,Broadway & W 24 St,Broadway & W 29 St,232,Subscriber,0
399729,Broadway & E 22 St,W 46 St & 11 Ave,1966,Subscriber,2
501424,Rivington St & Ridge St,Suffolk St & Stanton St,199,Subscriber,1
326441,William St & Pine St,Fulton St & William St,119,Subscriber,1
294930,E 47 St & 2 Ave,W 22 St & 8 Ave,924,Subscriber,1
566611,Broadway & W 56 St,1 Ave & E 18 St,675,Subscriber,1
209278,2 Ave & E 31 St,W 4 St & 7 Ave S,1010,Subscriber,1
54230,Hudson St & Reade St,W 18 St & 6 Ave,796,Subscriber,2
264087,10 Ave & W 28 St,Broadway & W 56 St,1341,Subscriber,1
1635,E 15 St & Irving Pl,,1780,Subscriber,1
434701,E 7 St & Avenue A,E 24 St & Park Ave S,471,Subscriber,1
504320,10 Ave & W 28 St,W 56 St & 6 Ave,1577,Subscriber,2
290127,Broadway & W 53 St,8 Ave & W 31 St N,812,Subscriber,1
530372,E 15 St & Irving Pl,,476,Subscriber,1
49574,Broadway & W 49 St,Christopher St & Greenwich St,187,Subscriber,1
383438,E 17 St & Broadway,Lafayette Ave & Classon Ave,1621,Subscriber,1
499446,Suffolk St & Stanton St,Lawrence St & Willoughby St,404,Subscriber,1
39132,Broadway & W 58 St,W 33 St & 7 Ave,654,Subscriber,1
291045,Lawrence St & Willoughby St,E 4 St & 2 Ave,966,Subscriber,1
402904,Cadman Plaza E & Red Cross Pl,,691,Subscriber,1
34050,Henry St & Grand St,Norfolk St & Broome St,356,Subscriber,1
247491,E 33 St & 2 Ave,Lexington Ave & E 29 St,381,Subscriber,1
555222,W 26 St & 10 Ave,W 53 St & 10 Ave,792,Subscriber,1
220498,W 52 St & 9 Ave,W 52 St & 5 Ave,410,Subscriber,1
357087,8 Ave & W 31 St N,E 12 St & 3 Ave,1087,Subscriber,2
127198,W 53 St & 10 Ave,E 15 St & 3 Ave,528,Subscriber,1
445706,E 17 St & Broadway,E 32 St & Park Ave,464,Subscriber,2
420758,W 25 St & 6 Ave,W 27 St & 7 Ave,347,Subscriber,1
429911,E 27 St & 1 Ave,W 18 St & 6 Ave,503,Subscriber,1
280468,Broadway & W 51 St,Pershing Square North,749,Subscriber,1
362112,Washington Pl & 6 Ave,E 15 St & Irving Pl,458,Subscriber,1
160655,Broadway & W 49 St,Broadway & W 49 St,793,Subscriber,1
121682,Centre St & Chambers St,Pearl St & Hanover Square,697,Subscriber,1
454522,Pike St & Monroe St,FDR Drive & E 35 St,1604,Subscriber,1
306845,E 48 St & Madison Ave,E 47 St & 2 Ave,286,Subscriber,1
555902,Lafayette St & E 8 St,E 11 St & 2 Ave,246,Subscriber,1
463647,West St & Chambers St,8 Ave & W 52 St,861,Subscriber,2
405265,Broadway & E 22 St,E 17 St & Broadway,166,Subscriber,1
173779,12 Ave & W 40 St,11 Ave & W 59 St,575,Subscriber,1
294940,E 16 St & 5 Ave,MacDougal St & Prince St,409,Subscriber,1
435669,Broadway & E 22 St,E 24 St & Park Ave S,345,Subscriber,2
536103,W 46 St & 11 Ave,W 24 St & 7 Ave,990,Subscriber,1
413252,Lafayette St & E 8 St,St Marks Pl & 2 Ave,863,Subscriber,2
174113,Warren St & Church St,Vesey Pl & River Terrace,444,Subscriber,2
405368,W 56 St & 6 Ave,West St & Chambers St,2408,Subscriber,2
427169,6 Ave & Canal St,Carmine St & 6 Ave,642,Subscriber,1
470507,E 2 St & Avenue B,Metropolitan Ave & Bedford Ave,1186,Subscriber,1
177094,Barclay St & Church St,Water - Whitehall Plaza,495,Subscriber,1
279145,Allen St & Stanton St,W 18 St & 6 Ave,962,Subscriber,1
254090,1 Ave & E 18 St,South St & Gouverneur Ln,1224,Subscriber,2
396662,9 Ave & W 16 St,St Marks Pl & 1 Ave,991,Subscriber,1
325647,W 13 St & 5 Ave,West Thames St,2161,Subscriber,1
442194,W 26 St & 10 Ave,,862,Subscriber,2
34448,E 33 St & 5 Ave,W 13 St & 6 Ave,1755,Subscriber,2
116823,Broadway & W 58 St,E 58 St & 3 Ave,29185,Subscriber,1
518563,Christopher St & Greenwich St,Mott St & Prince St,856,Subscriber,1
510241,Columbia St & Rivington St,Clinton St & Grand St,312,Subscriber,1
313188,Washington Pl & Broadway,W Broadway & Spring St,254,Subscriber,2
218401,E 58 St & 3 Ave,Forsyth St & Canal St,1709,Subscriber,1
412350,E 16 St & 5 Ave,E 51 St & 1 Ave,1044,Subscriber,1
564267,Division St & Bowery,6 Ave & Canal St,464,Subscriber,2
368195,Front St & Washington St,Forsyth St & Canal St,873,Subscriber,1
432513,Cadman Plaza West & Montague St,W 53 St & 10 Ave,692,Subscriber,1
43681,Cadman Plaza W & Pierrepont St,Concord St & Bridge St,496,Subscriber,1
256879,Broadway & W 41 St,Pershing Square South,501,Subscriber,1
414782,University Pl & E 14 St,E 53 St & Lexington Ave,1315,Subscriber,1
262046,Catherine St & Monroe St,Bus Slip & State St,748,Subscriber,2
559744,W 21 St & 6 Ave,,1357,Subscriber,2
9476,Clinton St & Tillary St,William St & Pine St,954,Subscriber,2
31340,Pike St & E Broadway,10 Ave & W 28 St,1983,Subscriber,1
518740,W 25 St & 6 Ave,Broadway & E 22 St,603,Subscriber,2
17076,Lexington Ave & E 29 St,E 17 St & Broadway,750,Subscriber,2
220226,Division St & Bowery,W 49 St & 8 Ave,1018,Subscriber,1
261793,Cadman Plaza West & Montague St,W 41 St & 8 Ave,297,Subscriber,1
107901,W 20 St & 11 Ave,W 14 St & The High Line,2091,Subscriber,1
231846,1 Ave & E 44 St,E 20 St & FDR Drive,865,Subscriber,2
493778,E 24 St & Park Ave S,,656,Subscriber,1
370622,Broadway & E 14 St,Rivington St & Chrystie St,798,Subscriber,1
351586,E 39 St & 2 Ave,Maiden Ln & Pearl St,1791,Subscriber,1
556308,E 11 St & 2 Ave,Lafayette St & E 8 St,188,Subscriber,2
228846,Clark St & Henry St,W 43 St & 10 Ave,381,Subscriber,2
260404,9 Ave & W 22 St,Sullivan St & Washington Sq,642,Subscriber,1
251833,E 11 St & 1 Ave,11 Ave & W 27 St,321,Subscriber,1
156554,W 15 St & 7 Ave,W 20 St & 11 Ave,385,Subscriber,1
86791,5 Ave & E 29 St,W 21 St & 6 Ave,1051,Subscriber,1
177256,W 20 St & 8 Ave,W 22 St & 10 Ave,255,Subscriber,1
405570,E 11 St & 1 Ave,Perry St & Bleecker St,953,Subscriber,2
459807,Vesey Pl & River Terrace,Washington St & Gansevoort St,769,Subscriber,1
304415,W 52 St & 11 Ave,Suffolk St & Stanton St,1015,Subscriber,2
53264,Broadway & E 14 St,Lafayette St & Jersey St N,542,Subscriber,1
541299,Laight St & Hudson St,Greenwich St & Warren St,766,Subscriber,2
410824,Broadway & E 22 St,E 2 St & 2 Ave,1068,Subscriber,1
391761,Clermont Ave & Park Ave,Willoughby St & Fleet St,369,Subscriber,1
12604,Broadway & W 56 St,Clinton St & Grand St,2430,Subscriber,2
153748,E 2 St & Avenue C,Jay St & Tech Pl,379,Subscriber,1
202087,E 47 St & 1 Ave,Broadway & W 58 St,1007,Subscriber,2
354602,Front St & Washington St,Dean St & 4 Ave,1532,Subscriber,2
567105,Bank St & Washington St,Allen St & Stanton St,232,Subscriber,2
545376,Broadway & E 14 St,Lexington Ave & E 24 St,189,Subscriber,1
373654,6 Ave & Broome St,Broadway & W 56 St,1431,Subscriber,1
519474,9 Ave & W 45 St,E 15 St & 3 Ave,1697,Subscriber,2
348842,West Thames St,Warren St & Church St,530,Subscriber,2
428009,Mercer St & Spring St,Shevchenko Pl & E 7 St,463,Subscriber,1
556203,W 13 St & 6 Ave,Broadway & W 56 St,1306,Subscriber,1
154696,W 47 St & 10 Ave,Carmine St & 6 Ave,501,Subscriber,2
55128,Old Slip & Front St,W 37 St & 5 Ave,997,Subscriber,1
340617,9 Ave & W 22 St,9 Ave & W 45 St,1012,Subscriber,1
175856,E 12 St & 3 Ave,Christopher St & Greenwich St,503,Subscriber,1
548231,E 11 St & 1 Ave,,2657,Subscriber,1
490331,York St & Jay St,Rivington St & Chrystie St,1422,Subscriber,1
24794,E 39 St & 2 Ave,W 34 St & 11 Ave,780,Subscriber,1
419766,Broadway & W 37 St,E 32 St & Park Ave,556,Subscriber,1
135873,W 27 St & 7 Ave,W 13 St & 6 Ave,369,Subscriber,1
177181,E 19 St & 3 Ave,1 Ave & E 16 St,751,Subscriber,1
111577,Suffolk St & Stanton St,Columbia St & Rivington St,562,Subscriber,2
136494,Warren St & Church St,W 18 St & 6 Ave,1042,Subscriber,2
468885,Ashland Pl & Hanson Pl,S Portland Ave & Hanson Pl,110,Subscriber,1
478167,Rivington St & Chrystie St,E 2 St & Avenue B,1975,Subscriber,1
245049,Carmine St & 6 Ave,Duane St & Greenwich St,656,Subscriber,1
553605,Cleveland Pl & Spring St,Broadway & Battery Pl,702,Subscriber,1
507692,E 31 St & 3 Ave,Allen St & Stanton St,726,Subscriber,1
124020,MacDougal St & Washington Sq,Greenwich Ave & Charles St,1519,Subscriber,2
474122,E 20 St & FDR Drive,W 33 St & 7 Ave,701,Subscriber,1
223057,FDR Drive & E 35 St,E 39 St & 2 Ave,322,Subscriber,1
153262,Broadway & W 53 St,Broadway & W 53 St,180,Subscriber,1
247196,Broadway & W 41 St,W 41 St & 8 Ave,151,Subscriber,2
406767,West St & Chambers St,E 51 St & Lexington Ave,2027,Subscriber,2
49059,Centre St & Worth St,Broadway & W 51 St,1434,Subscriber,2
305917,Broadway & E 22 St,Pershing Square North,649,Subscriber,1
137186,E 51 St & Lexington Ave,W 51 St & 6 Ave,505,Subscriber,2
531888,Watts St & Greenwich St,Broadway & W 60 St,1601,Subscriber,1
3427,W 20 St & 11 Ave,W 54 St & 9 Ave,1233,Subscriber,1
117587,Jay St & Tech Pl,E 17 St & Broadway,312,Subscriber,2
156782,6 Ave & W 33 St,Pershing Square North,539,Subscriber,1
555042,W 25 St & 6 Ave,Elizabeth St & Hester St,1309,Subscriber,1
143776,W 27 St & 7 Ave,W 27 St & 7 Ave,518,Subscriber,1
348279,E 47 St & Park Ave,E 45 St & 3 Ave,113,Subscriber,1
411163,Christopher St & Greenwich St,Clinton St & Tillary St,1501,Subscriber,2
294394,W 37 St & 5 Ave,W 20 St & 11 Ave,985,Subscriber,1
119693,Old Slip & Front St,Pershing Square South,1552,Subscriber,1
256950,E 58 St & 3 Ave,W 37 St & 5 Ave,750,Subscriber,1
404136,E 47 St & Park Ave,8 Ave & W 52 St,644,Subscriber,2
70475,W Broadway & Spring St,Carmine St & 6 Ave,573,Subscriber,1
68815,E 17 St & Broadway,W 52 St & 11 Ave,480,Subscriber,1
463860,E 39 St & 2 Ave,S 5 Pl & S 5 St,1391,Subscriber,1
162816,E 4 St & 2 Ave,Mercer St & Spring St,400,Subscriber,1
306405,E 13 St & Avenue A,Great Jones St,453,Subscriber,1
91958,W 39 St & 9 Ave,W 54 St & 9 Ave,331,Subscriber,1
337751,W 21 St & 6 Ave,W 22 St & 10 Ave,486,Subscriber,1
562355,E 20 St & 2 Ave,LaGuardia Pl & W 3 St,676,Subscriber,1
402469,Centre St & Chambers St,Barclay St & Church St,220,Subscriber,1
521460,University Pl & E 14 St,Franklin St & W Broadway,566,Subscriber,1
357809,9 Ave & W 14 St,W 22 St & 8 Ave,328,Subscriber,1
229195,W 56 St & 6 Ave,Broadway & E 14 St,462,Subscriber,1
572024,E 3 St & 1 Ave,E 10 St & Avenue A,821,Subscriber,1
132094,9 Ave & W 14 St,E 45 St & 3 Ave,811,Subscriber,2
518935,W 46 St & 11 Ave,Greenwich St & North Moore St,1740,Subscriber,1
490690,Washington Park,Clinton Ave & Myrtle Ave,682,Subscriber,1
492402,E 10 St & Avenue A,E 15 St & Irving Pl,395,Subscriber,1
543688,9 Ave & W 45 St,W 22 St & 8 Ave,709,Subscriber,1
305236,E 7 St & Avenue A,E 6 St & Avenue D,283,Subscriber,1
518901,W 15 St & 7 Ave,W 15 St & 7 Ave,112,Subscriber,1
57050,Christopher St & Greenwich St,Allen St & Rivington St,1181,Subscriber,1
315233,E 23 St & 1 Ave,E 2 St & 2 Ave,669,Subscriber,2
51977,W 16 St & The High Line,W 16 St & The High Line,423,Subscriber,1
435674,W 49 St & 8 Ave,Washington Pl & Broadway,424,Subscriber,1
349717,Christopher St & Greenwich St,Carlton Ave & Flushing Ave,785,Subscriber,1
362304,E 2 St & 2 Ave,E 4 St & 2 Ave,235,Subscriber,1
282198,W 37 St & 10 Ave,Rivington St & Chrystie St,944,Subscriber,1
414948,Broadway & W 41 St,1 Ave & E 44 St,546,Subscriber,1
388829,Hancock St & Bedford Ave,Willoughby Ave & Walworth St,353,Subscriber,1
343187,E 60 St & York Ave,Cliff St & Fulton St,2432,Subscriber,1
443244,1 Ave & E 18 St,E 15 St & Irving Pl,263,Subscriber,2
453914,Lexington Ave & E 29 St,W 14 St & The High Line,571,Subscriber,1
30750,MacDougal St & Washington Sq,Fulton St & Broadway,388,Subscriber,1
422046,Greenwich St & North Moore St,Greenwich St & Warren St,302,Subscriber,1
58183,E 16 St & 5 Ave,E 11 St & Broadway,223,Subscriber,1
414220,West St & Chambers St,Cadman Plaza West & Montague St,1764,Subscriber,1
534360,W 39 St & 9 Ave,E 17 St & Broadway,976,Subscriber,1
414493,Greenwich Ave & Charles St,8 Ave & W 33 St,537,Subscriber,2
296225,Reade St & Broadway,Broadway & W 53 St,2049,Subscriber,1
322203,W 53 St & 10 Ave,W 18 St & 6 Ave,1241,Subscriber,1
406424,W 26 St & 8 Ave,Pershing Square North,854,Subscriber,2
278932,E 2 St & Avenue B,State St & Smith St,766,Subscriber,2
293057,9 Ave & W 22 St,Howard St & Centre St,830,Subscriber,1
143684,E 9 St & Avenue C,St Marks Pl & 2 Ave,3786,Subscriber,1
550292,Atlantic Ave & Furman St,1 Ave & E 18 St,2259,Subscriber,1
456859,Broadway & E 14 St,E 11 St & 1 Ave,403,Subscriber,1
242837,Centre St & Worth St,Pearl St & Hanover Square,630,Subscriber,1
476375,Clinton Ave & Myrtle Ave,W 18 St & 6 Ave,698,Subscriber,2
423953,W 26 St & 8 Ave,6 Ave & W 33 St,838,Subscriber,1
139134,E 45 St & 3 Ave,Stanton St & Chrystie St,1031,Subscriber,1
373782,W Broadway & Spring St,W 24 St & 7 Ave,1703,Subscriber,2
268581,E 58 St & 3 Ave,E 51 St & 1 Ave,416,Subscriber,1
113700,E 53 St & Madison Ave,W 49 St & 8 Ave,701,Subscriber,1
467752,Henry St & Atlantic Ave,Spruce St & Nassau St,1022,Subscriber,1
413716,W 20 St & 11 Ave,2 Ave & E 31 St,228,Subscriber,1
352536,W 21 St & 6 Ave,9 Ave & W 22 St,201,Subscriber,1
542472,Elizabeth St & Hester St,Division St & Bowery,217,Subscriber,1
300745,Atlantic Ave & Fort Greene Pl,State St & Smith St,353,Subscriber,1
540647,Broadway & W 38 St,E 19 St & 3 Ave,321,Subscriber,1
103464,FDR Drive & E 35 St,W 22 St & 8 Ave,1661,Subscriber,1
184181,E 39 St & 3 Ave,Franklin St & W Broadway,1211,Subscriber,2
343891,E 20 St & 2 Ave,Front St & Maiden Ln,2029,Subscriber,1
2228,Hicks St & Montague St,Old Fulton St,572,Subscriber,1
205745,Lafayette Ave & Fort Greene Pl,Cadman Plaza W & Pierrepont St,537,Subscriber,1
253870,LaGuardia Pl & W 3 St,E 6 St & Avenue B,738,Subscriber,1
146724,Pershing Square South,9 Ave & W 16 St,1538,Subscriber,1
60497,Front St & Washington St,Bank St & Washington St,1495,Subscriber,1
262273,Hancock St & Bedford Ave,Hancock St & Bedford Ave,1252,Subscriber,1
145058,Broadway & W 38 St,Maiden Ln & Pearl St,2106,Subscriber,2
41087,Broadway & W 32 St,E 9 St & Avenue C,864,Subscriber,2
471301,W 20 St & 8 Ave,W 20 St & 7 Ave,3005,Subscriber,1
341205,Broadway & W 60 St,E 11 St & Broadway,916,Subscriber,1
446500,W 46 St & 11 Ave,Front St & Maiden Ln,1963,Subscriber,1
395793,Carmine St & 6 Ave,W 13 St & 6 Ave,373,Subscriber,2
363374,E 17 St & Broadway,Broadway & W 56 St,654,Subscriber,1
445007,W 4 St & 7 Ave S,W 51 St & 6 Ave,1885,Subscriber,1
361306,E 9 St & Avenue C,Cumberland St & Lafayette Ave,253,Subscriber,1
124305,Perry St & Bleecker St,Perry St & Bleecker St,64,Subscriber,1
509956,E 24 St & Park Ave S,1 Ave & E 44 St,883,Subscriber,1
268539,E 19 St & 3 Ave,9 Ave & W 22 St,1274,Subscriber,2
79245,E 3 St & 1 Ave,W 15 St & 7 Ave,867,Subscriber,1
502264,Liberty St & Broadway,E 2 St & Avenue B,1394,Subscriber,2
453229,E 2 St & Avenue C,E 5 St & Avenue C,223,Subscriber,1
506883,Mercer St & Bleecker St S,9 Ave & W 14 St,769,Subscriber,1
492278,E 11 St & 2 Ave,11 Ave & W 27 St,254,Subscriber,1
566752,9 Ave & W 45 St,Greenwich St & North Moore St,1365,Subscriber,1
356735,W 20 St & 11 Ave,Reade St & Broadway,792,Subscriber,1
190817,Broadway & W 24 St,Forsyth St & Canal St,628,Subscriber,1
228259,Rivington St & Chrystie St,E 2 St & Avenue C,562,Subscriber,1
204032,Cumberland St & Lafayette Ave,Adelphi St & Myrtle Ave,263,Subscriber,2
411563,Henry St & Atlantic Ave,E 2 St & Avenue B,345,Subscriber,1
19157,E 10 St & Avenue A,10 Ave & W 28 St,12738,Subscriber,1
518944,E 2 St & 2 Ave,Lafayette St & E 8 St,911,Subscriber,1
